date,store_id,sku_id,category,region,store_tier,base_price,promo_price,is_promotional_flag,discount_pct,display_location_type,units_sold,true_demand,inventory_on_hand,is_weekend,is_salary_day,is_holiday,revenue,base_margin_pct,realized_margin_pct,profit
2023-05-20,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,0,20,0,1,0,0,0.0,0.32,0.32,0.0
2023-05-20,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,17,45,0,1,0,0,2119.22,0.255,0.255,540.4
2023-05-20,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,19,21,0,1,0,0,5965.24,0.306,0.306,1825.36
2023-05-21,S000,SKU013,Dairy,North,Metro,259.91,181.94,1,30.0,,18,18,81,1,0,0,3274.92,0.325,0.145,474.86
2023-05-21,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,17,18,78,1,0,0,4652.05,0.32,0.32,1488.66
2023-05-21,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,28,30,180,1,0,0,3490.48,0.255,0.255,890.07
2023-05-21,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,End-cap,21,22,79,1,0,0,6593.16,0.306,0.306,2017.51
2023-05-22,S000,SKU013,Dairy,North,Metro,259.91,181.94,1,30.0,,14,14,67,0,0,0,2547.16,0.325,0.145,369.34
2023-05-22,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,10,11,67,0,0,0,2736.5,0.32,0.32,875.68
2023-05-22,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,Floor-stack,21,22,158,0,0,0,2617.86,0.255,0.255,667.55
2023-05-22,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,12,13,66,0,0,0,3767.52,0.306,0.306,1152.86
2023-05-23,S000,SKU013,Dairy,North,Metro,259.91,181.94,1,30.0,,19,19,48,0,0,0,3456.86,0.325,0.145,501.24
2023-05-23,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,11,12,55,0,0,0,3010.15,0.32,0.32,963.25
2023-05-23,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,20,21,138,0,0,0,2493.2,0.255,0.255,635.77
2023-05-23,S000,SKU035,Dairy,North,Metro,313.96,282.56,1,10.0,,20,20,46,0,0,0,5651.2,0.306,0.246,1390.2
2023-05-24,S000,SKU013,Dairy,North,Metro,259.91,181.94,1,30.0,,13,13,35,0,0,0,2365.22,0.325,0.145,342.96
2023-05-24,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,13,14,41,0,0,0,3557.45,0.32,0.32,1138.38
2023-05-24,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,33,34,104,0,0,0,4113.78,0.255,0.255,1049.01
2023-05-24,S000,SKU035,Dairy,North,Metro,313.96,282.56,1,10.0,Shelf-talker,22,22,24,0,0,0,6216.32,0.306,0.246,1529.21
2023-05-25,S000,SKU013,Dairy,North,Metro,259.91,181.94,1,30.0,End-cap,14,14,20,0,0,0,2547.16,0.325,0.145,369.34
2023-05-25,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,13,14,27,0,0,0,3557.45,0.32,0.32,1138.38
2023-05-25,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,21,22,82,0,0,0,2617.86,0.255,0.255,667.55
2023-05-25,S000,SKU035,Dairy,North,Metro,313.96,282.56,1,10.0,Shelf-talker,24,27,0,0,0,0,6781.44,0.306,0.246,1668.23
2023-05-26,S000,SKU013,Dairy,North,Metro,259.91,181.94,1,30.0,Shelf-talker,20,20,0,0,0,1,3638.8,0.325,0.145,527.63
2023-05-26,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,15,16,11,0,0,1,4104.75,0.32,0.32,1313.52
2023-05-26,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,41,44,38,0,0,1,5111.06,0.255,0.255,1303.32
2023-05-26,S000,SKU035,Dairy,North,Metro,313.96,282.56,1,10.0,,0,27,0,0,0,1,0.0,0.306,0.246,0.0
2023-05-27,S000,SKU013,Dairy,North,Metro,259.91,181.94,1,30.0,,0,21,0,1,0,0,0.0,0.325,0.145,0.0
2023-05-27,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,11,14,0,1,0,0,3010.15,0.32,0.32,963.25
2023-05-27,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,35,35,3,1,0,0,4363.1,0.255,0.255,1112.59
2023-05-27,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,0,23,0,1,0,0,0.0,0.306,0.306,0.0
2023-05-28,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,9,9,43,1,1,0,2339.19,0.325,0.325,760.24
2023-05-28,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,23,23,74,1,1,0,6293.95,0.32,0.32,2014.06
2023-05-28,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,36,36,204,1,1,0,4487.76,0.255,0.255,1144.38
2023-05-28,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,19,19,102,1,1,0,5965.24,0.306,0.306,1825.36
2023-05-29,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,6,6,37,0,1,0,1559.46,0.325,0.325,506.82
2023-05-29,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,12,12,62,0,1,0,3283.8,0.32,0.32,1050.82
2023-05-29,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,29,29,175,0,1,0,3615.14,0.255,0.255,921.86
2023-05-29,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,19,19,84,0,1,0,5965.24,0.306,0.306,1825.36
2023-05-30,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,9,9,28,0,1,0,2339.19,0.325,0.325,760.24
2023-05-30,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,12,12,50,0,1,0,3283.8,0.32,0.32,1050.82
2023-05-30,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,36,36,139,0,1,0,4487.76,0.255,0.255,1144.38
2023-05-30,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,15,15,68,0,1,0,4709.4,0.306,0.306,1441.08
2023-05-31,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Floor-stack,7,7,21,0,1,0,1819.37,0.325,0.325,591.3
2023-05-31,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,11,11,39,0,1,0,3010.15,0.32,0.32,963.25
2023-05-31,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,30,30,109,0,1,0,3739.8,0.255,0.255,953.65
2023-05-31,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,19,19,49,0,1,0,5965.24,0.306,0.306,1825.36
2023-06-01,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Shelf-talker,10,10,10,0,1,0,2599.1,0.325,0.325,844.71
2023-06-01,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,12,12,27,0,1,0,3283.8,0.32,0.32,1050.82
2023-06-01,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,34,34,75,0,1,0,4238.44,0.255,0.255,1080.8
2023-06-01,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,19,19,30,0,1,0,5965.24,0.306,0.306,1825.36
2023-06-02,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Shelf-talker,8,8,2,0,1,0,2079.28,0.325,0.325,675.77
2023-06-02,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,17,17,10,0,1,0,4652.05,0.32,0.32,1488.66
2023-06-02,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,37,37,38,0,1,0,4612.42,0.255,0.255,1176.17
2023-06-02,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,12,12,18,0,1,0,3767.52,0.306,0.306,1152.86
2023-06-03,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Shelf-talker,2,10,0,1,0,0,519.82,0.325,0.325,168.94
2023-06-03,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,10,19,0,1,0,0,2736.5,0.32,0.32,875.68
2023-06-03,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,38,40,0,1,0,0,4737.08,0.255,0.255,1207.96
2023-06-03,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,16,16,2,1,0,0,5023.36,0.306,0.306,1537.15
2023-06-04,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,9,9,45,1,0,0,2339.19,0.325,0.325,760.24
2023-06-04,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,15,15,84,1,0,0,4104.75,0.32,0.32,1313.52
2023-06-04,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,42,42,216,1,0,0,5235.72,0.255,0.255,1335.11
2023-06-04,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,18,18,99,1,0,0,5651.28,0.306,0.306,1729.29
2023-06-05,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,End-cap,11,11,34,0,0,1,2859.01,0.325,0.325,929.18
2023-06-05,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,18,18,66,0,0,1,4925.7,0.32,0.32,1576.22
2023-06-05,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,40,40,176,0,0,1,4986.4,0.255,0.255,1271.53
2023-06-05,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,18,18,81,0,0,1,5651.28,0.306,0.306,1729.29
2023-06-06,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,End-cap,7,7,27,0,0,0,1819.37,0.325,0.325,591.3
2023-06-06,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,12,12,54,0,0,0,3283.8,0.32,0.32,1050.82
2023-06-06,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,23,23,152,0,0,0,2867.18,0.255,0.255,731.13
2023-06-06,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Floor-stack,17,17,64,0,0,0,5337.32,0.306,0.306,1633.22
2023-06-07,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,20,0,0,0,1819.37,0.325,0.325,591.3
2023-06-07,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,9,9,45,0,0,0,2462.85,0.32,0.32,788.11
2023-06-07,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,31,31,121,0,0,0,3864.46,0.255,0.255,985.44
2023-06-07,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,13,13,51,0,0,0,4081.48,0.306,0.306,1248.93
2023-06-08,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,8,8,13,0,0,0,2079.28,0.325,0.325,675.77
2023-06-08,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,17,17,28,0,0,0,4652.05,0.32,0.32,1488.66
2023-06-08,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,32,32,89,0,0,0,3989.12,0.255,0.255,1017.23
2023-06-08,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,16,16,35,0,0,0,5023.36,0.306,0.306,1537.15
2023-06-09,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,End-cap,9,9,4,0,0,0,2339.19,0.325,0.325,760.24
2023-06-09,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,15,15,13,0,0,0,4104.75,0.32,0.32,1313.52
2023-06-09,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,Shelf-talker,28,28,61,0,0,0,3490.48,0.255,0.255,890.07
2023-06-09,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Floor-stack,16,16,19,0,0,0,5023.36,0.306,0.306,1537.15
2023-06-10,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Shelf-talker,4,8,0,1,0,0,1039.64,0.325,0.325,337.88
2023-06-10,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,13,16,0,1,0,0,3557.45,0.32,0.32,1138.38
2023-06-10,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,34,34,27,1,0,0,4238.44,0.255,0.255,1080.8
2023-06-10,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,18,18,2,1,0,0,5651.28,0.306,0.306,1729.29
2023-06-11,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,9,9,37,1,0,0,2339.19,0.325,0.325,760.24
2023-06-11,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,13,13,65,1,0,0,3557.45,0.32,0.32,1138.38
2023-06-11,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,52,52,211,1,0,0,6482.32,0.255,0.255,1652.99
2023-06-11,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,21,21,89,1,0,0,6593.16,0.306,0.306,2017.51
2023-06-12,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Shelf-talker,6,6,30,0,0,0,1559.46,0.325,0.325,506.82
2023-06-12,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,12,12,54,0,0,0,3283.8,0.32,0.32,1050.82
2023-06-12,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,22,22,189,0,0,0,2742.52,0.255,0.255,699.34
2023-06-12,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,10,10,78,0,0,0,3139.6,0.306,0.306,960.72
2023-06-13,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Floor-stack,7,7,23,0,0,0,1819.37,0.325,0.325,591.3
2023-06-13,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,11,11,43,0,0,0,3010.15,0.32,0.32,963.25
2023-06-13,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,31,31,157,0,0,0,3864.46,0.255,0.255,985.44
2023-06-13,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,14,14,64,0,0,0,4395.44,0.306,0.306,1345.0
2023-06-14,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Floor-stack,6,6,17,0,0,0,1559.46,0.325,0.325,506.82
2023-06-14,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,12,12,31,0,0,0,3283.8,0.32,0.32,1050.82
2023-06-14,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,34,34,123,0,0,0,4238.44,0.255,0.255,1080.8
2023-06-14,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,12,12,52,0,0,0,3767.52,0.306,0.306,1152.86
2023-06-15,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,4,4,13,0,0,0,1039.64,0.325,0.325,337.88
2023-06-15,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,13,13,18,0,0,0,3557.45,0.32,0.32,1138.38
2023-06-15,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,27,27,96,0,0,0,3365.82,0.255,0.255,858.28
2023-06-15,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,14,14,37,0,0,0,4395.44,0.306,0.306,1345.0
2023-06-16,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,6,6,7,0,0,0,1559.46,0.325,0.325,506.82
2023-06-16,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,11,11,7,0,0,0,3010.15,0.32,0.32,963.25
2023-06-16,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,28,28,68,0,0,0,3490.48,0.255,0.255,890.07
2023-06-16,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,13,13,24,0,0,0,4081.48,0.306,0.306,1248.93
2023-06-17,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,End-cap,7,9,0,1,0,0,1819.37,0.325,0.325,591.3
2023-06-17,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,7,11,0,1,0,0,1915.55,0.32,0.32,612.98
2023-06-17,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,33,33,34,1,0,0,4113.78,0.255,0.255,1049.01
2023-06-17,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,18,18,6,1,0,0,5651.28,0.306,0.306,1729.29
2023-06-18,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,40,1,0,0,1819.37,0.325,0.325,591.3
2023-06-18,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,21,21,79,1,0,0,5746.65,0.32,0.32,1838.93
2023-06-18,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,36,36,249,1,0,0,4487.76,0.255,0.255,1144.38
2023-06-18,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,18,18,109,1,0,0,5651.28,0.306,0.306,1729.29
2023-06-19,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,33,0,0,0,1819.37,0.325,0.325,591.3
2023-06-19,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,13,13,66,0,0,0,3557.45,0.32,0.32,1138.38
2023-06-19,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,Floor-stack,34,34,216,0,0,0,4238.44,0.255,0.255,1080.8
2023-06-19,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,15,15,94,0,0,0,4709.4,0.306,0.306,1441.08
2023-06-20,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Shelf-talker,7,7,26,0,0,0,1819.37,0.325,0.325,591.3
2023-06-20,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,13,13,53,0,0,0,3557.45,0.32,0.32,1138.38
2023-06-20,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,28,28,188,0,0,0,3490.48,0.255,0.255,890.07
2023-06-20,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,15,15,79,0,0,0,4709.4,0.306,0.306,1441.08
2023-06-21,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,6,6,20,0,0,0,1559.46,0.325,0.325,506.82
2023-06-21,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,11,11,42,0,0,0,3010.15,0.32,0.32,963.25
2023-06-21,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,45,45,143,0,0,0,5609.7,0.255,0.255,1430.47
2023-06-21,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,16,16,63,0,0,0,5023.36,0.306,0.306,1537.15
2023-06-22,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,13,0,0,0,1819.37,0.325,0.325,591.3
2023-06-22,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,9,9,33,0,0,0,2462.85,0.32,0.32,788.11
2023-06-22,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,27,27,116,0,0,0,3365.82,0.255,0.255,858.28
2023-06-22,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,End-cap,11,11,52,0,0,0,3453.56,0.306,0.306,1056.79
2023-06-23,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Floor-stack,7,7,6,0,0,0,1819.37,0.325,0.325,591.3
2023-06-23,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,12,12,22,0,0,0,3283.8,0.32,0.32,1050.82
2023-06-23,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,36,36,80,0,0,0,4487.76,0.255,0.255,1144.38
2023-06-23,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,16,16,36,0,0,0,5023.36,0.306,0.306,1537.15
2023-06-24,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,6,9,0,1,0,0,1559.46,0.325,0.325,506.82
2023-06-24,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,14,14,7,1,0,0,3831.1,0.32,0.32,1225.95
2023-06-24,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,Shelf-talker,40,40,41,1,0,0,4986.4,0.255,0.255,1271.53
2023-06-24,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,13,13,23,1,0,0,4081.48,0.306,0.306,1248.93
2023-06-25,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Floor-stack,9,9,48,1,0,0,2339.19,0.325,0.325,760.24
2023-06-25,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Floor-stack,17,17,71,1,0,0,4652.05,0.32,0.32,1488.66
2023-06-25,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,37,37,264,1,0,0,4612.42,0.255,0.255,1176.17
2023-06-25,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,End-cap,9,9,135,1,0,0,2825.64,0.306,0.306,864.65
2023-06-26,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,41,0,0,0,1819.37,0.325,0.325,591.3
2023-06-26,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,14,14,57,0,0,0,3831.1,0.32,0.32,1225.95
2023-06-26,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,37,37,227,0,0,0,4612.42,0.255,0.255,1176.17
2023-06-26,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,20,20,115,0,0,0,6279.2,0.306,0.306,1921.44
2023-06-27,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,4,4,37,0,0,0,1039.64,0.325,0.325,337.88
2023-06-27,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,14,14,44,0,0,0,3831.1,0.32,0.32,1225.95
2023-06-27,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,21,21,207,0,0,0,2617.86,0.255,0.255,667.55
2023-06-27,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,12,12,103,0,0,0,3767.52,0.306,0.306,1152.86
2023-06-28,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,30,0,1,0,1819.37,0.325,0.325,591.3
2023-06-28,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,17,17,27,0,1,0,4652.05,0.32,0.32,1488.66
2023-06-28,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,Floor-stack,37,37,170,0,1,0,4612.42,0.255,0.255,1176.17
2023-06-28,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,Shelf-talker,16,16,88,0,1,0,5023.36,0.306,0.306,1537.15
2023-06-29,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,5,5,25,0,1,0,1299.55,0.325,0.325,422.35
2023-06-29,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,19,19,8,0,1,0,5199.35,0.32,0.32,1663.79
2023-06-29,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,30,30,140,0,1,0,3739.8,0.255,0.255,953.65
2023-06-29,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,11,11,76,0,1,0,3453.56,0.306,0.306,1056.79
2023-06-30,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,8,8,16,0,1,0,2079.28,0.325,0.325,675.77
2023-06-30,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,8,15,0,0,1,0,2189.2,0.32,0.32,700.54
2023-06-30,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,31,31,109,0,1,0,3864.46,0.255,0.255,985.44
2023-06-30,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,End-cap,16,16,61,0,1,0,5023.36,0.306,0.306,1537.15
2023-07-01,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Shelf-talker,10,10,6,1,1,0,2599.1,0.325,0.325,844.71
2023-07-01,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,0,20,0,1,1,0,0.0,0.32,0.32,0.0
2023-07-01,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,37,37,72,1,1,0,4612.42,0.255,0.255,1176.17
2023-07-01,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,21,21,40,1,1,0,6593.16,0.306,0.306,2017.51
2023-07-02,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,Floor-stack,10,10,46,1,1,0,2599.1,0.325,0.325,844.71
2023-07-02,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,18,18,80,1,1,0,4925.7,0.32,0.32,1576.22
2023-07-02,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,33,33,247,1,1,0,4113.78,0.255,0.255,1049.01
2023-07-02,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,End-cap,21,21,118,1,1,0,6593.16,0.306,0.306,2017.51
2023-07-03,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,39,0,0,0,1819.37,0.325,0.325,591.3
2023-07-03,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,8,8,73,0,0,0,2189.2,0.32,0.32,700.54
2023-07-03,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,20,20,228,0,0,0,2493.2,0.255,0.255,635.77
2023-07-03,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,11,11,107,0,0,0,3453.56,0.306,0.306,1056.79
2023-07-04,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,7,7,32,0,0,0,1819.37,0.325,0.325,591.3
2023-07-04,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,End-cap,11,11,61,0,0,0,3010.15,0.32,0.32,963.25
2023-07-04,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,,30,30,198,0,0,0,3739.8,0.255,0.255,953.65
2023-07-04,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,13,13,94,0,0,0,4081.48,0.306,0.306,1248.93
2023-07-05,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,End-cap,4,4,27,0,0,0,1039.64,0.325,0.325,337.88
2023-07-05,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,Shelf-talker,10,10,51,0,0,0,2736.5,0.32,0.32,875.68
2023-07-05,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,Floor-stack,28,28,170,0,0,0,3490.48,0.255,0.255,890.07
2023-07-05,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,15,15,79,0,0,0,4709.4,0.306,0.306,1441.08
2023-07-06,S000,SKU013,Dairy,North,Metro,259.91,259.91,0,0.0,,6,6,21,0,0,0,1559.46,0.325,0.325,506.82
2023-07-06,S000,SKU014,Dairy,North,Metro,273.65,273.65,0,0.0,,12,12,39,0,0,0,3283.8,0.32,0.32,1050.82
2023-07-06,S000,SKU023,Dairy,North,Metro,124.66,124.66,0,0.0,End-cap,27,27,144,0,0,0,3365.82,0.255,0.255,858.28
2023-07-06,S000,SKU035,Dairy,North,Metro,313.96,313.96,0,0.0,,15,15,65,0,0,0,4709.4,0.306,0.306,1441.08
